H20,,60%-1,,60%-2,,60%-3,,80%-1,,80%-2,,80%-3,,100%-1,,100%-2,,100%-3,,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,
472.0170593,0.0004478250921,472.0170593,0.6093694568,472.0170593,0.7430365086,472.0170593,0.7448848486,472.0170593,1.139115691,472.0170593,1.08275497,472.0170593,1.106483698,472.0170593,1.358287215,472.0170593,1.589683414,472.0170593,1.430734873,
470.9880981,0.0009215337923,470.9880981,0.6103372574,470.9880981,0.7448507547,470.9880981,0.7466809154,470.9880981,1.138041139,470.9880981,1.085601211,470.9880981,1.109258294,470.9880981,1.362575054,470.9880981,1.589437127,470.9880981,1.431405783,
469.9971313,0.0005745047238,469.9971313,0.6110836864,469.9971313,0.7459585071,469.9971313,0.7488506436,469.9971313,1.140869856,469.9971313,1.087088346,469.9971313,1.110144258,469.9971313,1.361042142,469.9971313,1.589903235,469.9971313,1.432944894,
469.0059204,0.0006181306671,469.0059204,0.6121371984,469.0059204,0.7471597791,469.0059204,0.7486945987,469.0059204,1.143505216,469.0059204,1.088667154,469.0059204,1.112437844,469.0059204,1.366376638,469.0059204,1.597089887,469.0059204,1.436716557,
468.0144653,0.0008678134182,468.0144653,0.6135281324,468.0144653,0.7476647496,468.0144653,0.7500174642,468.0144653,1.146166563,468.0144653,1.089753389,468.0144653,1.115495443,468.0144653,1.367213011,468.0144653,1.601886868,468.0144653,1.439108729,
466.9847717,0.0005583048915,466.9847717,0.6132518053,466.9847717,0.7493699193,466.9847717,0.7505601048,466.9847717,1.148976207,466.9847717,1.092322469,466.9847717,1.116800547,466.9847717,1.369564176,466.9847717,1.605176687,466.9847717,1.440045357,
465.992981,0.0006661164807,465.992981,0.6150138378,465.992981,0.7498464584,465.992981,0.7519419789,465.992981,1.150401115,465.992981,1.094610095,465.992981,1.120587945,465.992981,1.37379086,465.992981,1.607698798,465.992981,1.444530845,
465.0009766,0.000505121774,465.0009766,0.6154488325,465.0009766,0.750772357,465.0009766,0.7527451515,465.0009766,1.153151512,465.0009766,1.096697092,465.0009766,1.121063113,465.0009766,1.375546336,465.0009766,1.606303096,465.0009766,1.446854472,
464.0088196,0.0003575806331,464.0088196,0.6161208749,464.0088196,0.7526180148,464.0088196,0.7543750405,464.0088196,1.155927062,464.0088196,1.098660469,464.0088196,1.124262452,464.0088196,1.379273295,464.0088196,1.612027168,464.0088196,1.450094104,
463.0164795,0.0002565021277,463.0164795,0.6174778938,463.0164795,0.7536156178,463.0164795,0.7554326653,463.0164795,1.157960176,463.0164795,1.10162282,463.0164795,1.129036665,463.0164795,1.380763173,463.0164795,1.616319656,463.0164795,1.452043533,
461.9857788,0.0005998035776,461.9857788,0.6197116375,461.9857788,0.7564551234,461.9857788,0.7587723732,461.9857788,1.162370443,461.9857788,1.106215239,461.9857788,1.131305814,461.9857788,1.385319352,461.9857788,1.62240231,461.9857788,1.458926797,
460.9930115,0.0007138223737,460.9930115,0.621928215,460.9930115,0.7578578591,460.9930115,0.7612022161,460.9930115,1.166402221,460.9930115,1.110820293,460.9930115,1.133259773,460.9930115,1.393261909,460.9930115,1.627891779,460.9930115,1.465501785,
460.0001221,0.0007978390204,460.0001221,0.6205964088,460.0001221,0.7602002621,460.0001221,0.761218369,460.0001221,1.167732954,460.0001221,1.111497045,460.0001221,1.137850881,460.0001221,1.395206332,460.0001221,1.628550649,460.0001221,1.466173172,
459.006958,0.0007344360929,459.006958,0.6229336858,459.006958,0.7634581327,459.006958,0.7645372748,459.006958,1.173626065,459.006958,1.117771506,459.006958,1.143292069,459.006958,1.400646091,459.006958,1.636823535,459.006958,1.473115087,
458.0136719,0.000398697448,458.0136719,0.6252580881,458.0136719,0.7653493881,458.0136719,0.7671144009,458.0136719,1.17796123,458.0136719,1.123169899,458.0136719,1.148195624,458.0136719,1.406054258,458.0136719,1.644222736,458.0136719,1.478407145,
456.9819031,0.0004617404193,456.9819031,0.6281641722,456.9819031,0.7689045072,456.9819031,0.7704790235,456.9819031,1.185234427,456.9819031,1.128371835,456.9819031,1.154774308,456.9819031,1.416367292,456.9819031,1.650849938,456.9819031,1.492999554,
455.9883118,0.0007860653568,455.9883118,0.631211102,455.9883118,0.7728024125,455.9883118,0.7744075656,455.9883118,1.193981647,455.9883118,1.136155605,455.9883118,1.163172483,455.9883118,1.425391316,455.9883118,1.670912147,455.9883118,1.497714043,
454.9944458,0.0005560758291,454.9944458,0.6345849037,454.9944458,0.7769194841,454.9944458,0.7798856497,454.9944458,1.204754829,454.9944458,1.144974709,454.9944458,1.171308279,454.9944458,1.435493469,454.9944458,1.680525184,454.9944458,1.509728432,
454.0003967,0.0005314014852,454.0003967,0.638292551,454.0003967,0.7806115746,454.0003967,0.7843310833,454.0003967,1.214864492,454.0003967,1.152528524,454.0003967,1.180865645,454.0003967,1.450769544,454.0003967,1.697233915,454.0003967,1.525063753,
453.006073,0.0008237733855,453.006073,0.6410071254,453.006073,0.7853306532,453.006073,0.7889682651,453.006073,1.223332644,453.006073,1.161237359,453.006073,1.190627694,453.006073,1.460784912,453.006073,1.710733891,453.006073,1.537439227,
452.0116882,0.0004456225142,452.0116882,0.6441291571,452.0116882,0.7894238234,452.0116882,0.7920660377,452.0116882,1.23264122,452.0116882,1.170040488,452.0116882,1.198868155,452.0116882,1.472104669,452.0116882,1.726386309,452.0116882,1.554475307,
451.0171509,0.0007167264121,451.0171509,0.6482133269,451.0171509,0.7944966555,451.0171509,0.7978377938,451.0171509,1.24289608,451.0171509,1.179548144,451.0171509,1.208981514,451.0171509,1.486286402,451.0171509,1.741554022,451.0171509,1.567867041,
449.9840393,0.0004053044831,449.9840393,0.6510257125,449.9840393,0.7981748581,449.9840393,0.8031662107,449.9840393,1.253392458,449.9840393,1.190173149,449.9840393,1.219149113,449.9840393,1.501216173,449.9840393,1.759672403,449.9840393,1.57825768,
448.9890747,0.0006723646075,448.9890747,0.6551508904,448.9890747,0.8026878238,448.9890747,0.8085214496,448.9890747,1.262687325,448.9890747,1.198765039,448.9890747,1.230616927,448.9890747,1.51356554,448.9890747,1.780288577,448.9890747,1.594887376,
447.9939575,0.0007509018178,447.9939575,0.6576161385,447.9939575,0.8067858219,447.9939575,0.8133068085,447.9939575,1.271846056,447.9939575,1.206710219,447.9939575,1.237560749,447.9939575,1.525387526,447.9939575,1.796163201,447.9939575,1.605232,
446.9985657,0.0002760580392,446.9985657,0.6580986381,446.9985657,0.8088515401,446.9985657,0.8138334155,446.9985657,1.278084397,446.9985657,1.211591125,446.9985657,1.241743565,446.9985657,1.529969215,446.9985657,1.79971838,446.9985657,1.615480423,
446.0030212,0.0008317095926,446.0030212,0.6599081755,446.0030212,0.8112286925,446.0030212,0.8165456653,446.0030212,1.281792521,446.0030212,1.219391704,446.0030212,1.249150753,446.0030212,1.541279316,446.0030212,1.812169075,446.0030212,1.623704195,
445.0073547,0.0007107628626,445.0073547,0.6611195803,445.0073547,0.8132792115,445.0073547,0.8179736137,445.0073547,1.287913084,445.0073547,1.223257065,445.0073547,1.253507257,445.0073547,1.54808712,445.0073547,1.818431735,445.0073547,1.627308846,
444.0114441,0.0005879575037,444.0114441,0.6624643207,444.0114441,0.8140133619,444.0114441,0.8198686838,444.0114441,1.289148808,444.0114441,1.225682974,444.0114441,1.258131504,444.0114441,1.55059433,444.0114441,1.824147224,444.0114441,1.63217175,
443.0153503,0.001092077233,443.0153503,0.663431704,443.0153503,0.8149524927,443.0153503,0.8201712966,443.0153503,1.294243455,443.0153503,1.228246808,443.0153503,1.258396149,443.0153503,1.556572199,443.0153503,1.833915114,443.0153503,1.639601231,
442.0191345,0.0004555471241,442.0191345,0.661996305,442.0191345,0.8144392371,442.0191345,0.8206870556,442.0191345,1.294054508,442.0191345,1.228920221,442.0191345,1.258893013,442.0191345,1.556946635,442.0191345,1.83640492,442.0191345,1.644897461,
440.9843445,0.0007015065057,440.9843445,0.6611756086,440.9843445,0.8133805394,440.9843445,0.8186258674,440.9843445,1.294247627,440.9843445,1.227808952,440.9843445,1.259720683,440.9843445,1.559028745,440.9843445,1.830280781,440.9843445,1.640102506,
439.9877625,0.000499679416,439.9877625,0.6597723961,439.9877625,0.8115594387,439.9877625,0.8172199726,439.9877625,1.293814063,439.9877625,1.226712704,439.9877625,1.257838011,439.9877625,1.555560589,439.9877625,1.830534697,439.9877625,1.639351845,
438.9909973,0.0004771073873,438.9909973,0.658275187,438.9909973,0.8113625646,438.9909973,0.8154975772,438.9909973,1.290358782,438.9909973,1.224141598,438.9909973,1.255120516,438.9909973,1.55245626,438.9909973,1.832560062,438.9909973,1.639453411,
437.993988,0.0008229953237,437.993988,0.6564503908,437.993988,0.8084129095,437.993988,0.8129316568,437.993988,1.288609385,437.993988,1.22063005,437.993988,1.252074242,437.993988,1.549219131,437.993988,1.827630162,437.993988,1.635862589,
436.9968262,0.0007301317528,436.9968262,0.655693233,436.9968262,0.8069074154,436.9968262,0.8108898997,436.9968262,1.284288406,436.9968262,1.216746926,436.9968262,1.246458411,436.9968262,1.54580605,436.9968262,1.827569962,436.9968262,1.629364014,
435.9995117,0.0004450006236,435.9995117,0.6534821987,435.9995117,0.803640008,435.9995117,0.8099122047,435.9995117,1.278779268,435.9995117,1.213231325,435.9995117,1.243078232,435.9995117,1.544603944,435.9995117,1.81428349,435.9995117,1.62588954,
435.0019836,0.0006838500267,435.0019836,0.6515064836,435.0019836,0.8018215895,435.0019836,0.8076273799,435.0019836,1.275936007,435.0019836,1.20854187,435.0019836,1.242147565,435.0019836,1.538264275,435.0019836,1.818769097,435.0019836,1.622840047,
434.004303,0.0006047806237,434.004303,0.6499277353,434.004303,0.7988163233,434.004303,0.8041420579,434.004303,1.271887422,434.004303,1.205558062,434.004303,1.234176397,434.004303,1.528522611,434.004303,1.816681981,434.004303,1.61984551,
433.0064697,0.0007653454668,433.0064697,0.6477947235,433.0064697,0.7972650528,433.0064697,0.8012654185,433.0064697,1.266743779,433.0064697,1.200183272,433.0064697,1.231951594,433.0064697,1.524068475,433.0064697,1.802493095,433.0064697,1.611438036,
432.0084229,0.0007590700989,432.0084229,0.6459948421,432.0084229,0.7946131229,432.0084229,0.7996476293,432.0084229,1.262659192,432.0084229,1.197045207,432.0084229,1.228714943,432.0084229,1.522726893,432.0084229,1.804740191,432.0084229,1.606502652,
431.0102234,0.0007254126249,431.0102234,0.6447442174,431.0102234,0.7933976054,431.0102234,0.7973587513,431.0102234,1.257897496,431.0102234,1.193220973,431.0102234,1.225507259,431.0102234,1.518457294,431.0102234,1.797260642,431.0102234,1.598798633,
430.0118408,0.0003055878042,430.0118408,0.6434096694,430.0118408,0.7907167673,430.0118408,0.7953749895,430.0118408,1.256173611,430.0118408,1.190996647,430.0118408,1.222122431,430.0118408,1.513782024,430.0118408,1.785488963,430.0118408,1.604214311,
429.0132751,0.0006893983809,429.0132751,0.6422351003,429.0132751,0.7900140285,429.0132751,0.794110477,429.0132751,1.254369378,429.0132751,1.188405752,429.0132751,1.220354438,429.0132751,1.512266755,429.0132751,1.788801908,429.0132751,1.597957969,
428.0145264,0.0006596869789,428.0145264,0.6416888833,428.0145264,0.7891370654,428.0145264,0.7932226062,428.0145264,1.252372265,428.0145264,1.186367154,428.0145264,1.217683911,428.0145264,1.507707596,428.0145264,1.779560208,428.0145264,1.592605352,
427.0155945,0.0005415872438,427.0155945,0.6408052444,427.0155945,0.7876614928,427.0155945,0.7930208445,427.0155945,1.250072956,427.0155945,1.186422229,427.0155945,1.214512229,427.0155945,1.507487774,427.0155945,1.783080101,427.0155945,1.589617491,
426.0165405,0.0005084131262,426.0165405,0.639988482,426.0165405,0.7877087593,426.0165405,0.7934966683,426.0165405,1.248791933,426.0165405,1.184162259,426.0165405,1.21482563,426.0165405,1.501227021,426.0165405,1.781152248,426.0165405,1.589564204,
425.0173035,0.0004571019381,425.0173035,0.6392908096,425.0173035,0.7866590023,425.0173035,0.7907456756,425.0173035,1.248010159,425.0173035,1.183494806,425.0173035,1.213747025,425.0173035,1.502665043,425.0173035,1.779949427,425.0173035,1.58917892,
424.0178223,0.0008531588246,424.0178223,0.6385835409,424.0178223,0.7865588665,424.0178223,0.7908458114,424.0178223,1.246796727,424.0178223,1.181943297,424.0178223,1.211438537,424.0178223,1.503039002,424.0178223,1.779503942,424.0178223,1.588886738,
423.0181885,0.0007107109996,423.0181885,0.6383209229,423.0181885,0.7860819101,423.0181885,0.7907484174,423.0181885,1.245753527,423.0181885,1.181193948,423.0181885,1.212751031,423.0181885,1.50192225,423.0181885,1.775384665,423.0181885,1.587836146,
422.0184937,0.0005720682093,422.0184937,0.6380800009,422.0184937,0.7847798467,422.0184937,0.7895533442,422.0184937,1.244072318,422.0184937,1.179207444,422.0184937,1.21031642,422.0184937,1.501783848,422.0184937,1.77690196,422.0184937,1.590109825,
421.0185242,0.000421135861,421.0185242,0.6359786391,421.0185242,0.7842367291,421.0185242,0.7874040008,421.0185242,1.241204619,421.0185242,1.177093983,421.0185242,1.208321095,421.0185242,1.497811437,421.0185242,1.781068206,421.0185242,1.582713723,
420.0183716,0.0006781721022,420.0183716,0.6352741122,420.0183716,0.7833814025,420.0183716,0.7865914106,420.0183716,1.241119623,420.0183716,1.176841378,420.0183716,1.208104491,420.0183716,1.499413967,420.0183716,1.774522305,420.0183716,1.585079432,
419.0181274,0.0009482797468,419.0181274,0.6346900463,419.0181274,0.7825911641,419.0181274,0.7857329249,419.0181274,1.238836169,419.0181274,1.174778819,419.0181274,1.20735991,419.0181274,1.498632669,419.0181274,1.774820209,419.0181274,1.580720067,
418.0176697,0.0005505810259,418.0176697,0.6345104575,418.0176697,0.7805320024,418.0176697,0.7839373946,418.0176697,1.237488985,418.0176697,1.174583673,418.0176697,1.203343153,418.0176697,1.495246887,418.0176697,1.76855886,418.0176697,1.581074953,
417.0169678,0.0007012472488,417.0169678,0.6329357624,417.0169678,0.7791161537,417.0169678,0.7837097049,417.0169678,1.23505652,417.0169678,1.170216799,417.0169678,1.201478124,417.0169678,1.493958116,417.0169678,1.762566447,417.0169678,1.574968219,
416.0162048,0.0005067544989,416.0162048,0.6311751008,416.0162048,0.7779178619,416.0162048,0.7809796929,416.0162048,1.232019305,416.0162048,1.168104053,416.0162048,1.199910641,416.0162048,1.485348821,416.0162048,1.765703201,416.0162048,1.570251465,
415.0152283,0.0008401387604,415.0152283,0.6300687194,415.0152283,0.7762742043,415.0152283,0.7811675072,415.0152283,1.228616834,415.0152283,1.164436936,415.0152283,1.195389152,415.0152283,1.483899951,415.0152283,1.750062346,415.0152283,1.567992568,
414.0140991,0.0006513650296,414.0140991,0.6277889013,414.0140991,0.7743597031,414.0140991,0.7782126069,414.0140991,1.225696564,414.0140991,1.159844279,414.0140991,1.191523314,414.0140991,1.479225516,414.0140991,1.743973017,414.0140991,1.561724186,
413.0127869,0.000665390573,413.0127869,0.626483202,413.0127869,0.7718251348,413.0127869,0.7759149671,413.0127869,1.222713232,413.0127869,1.158988595,413.0127869,1.187144518,413.0127869,1.476557851,413.0127869,1.747250199,413.0127869,1.555859089,
412.011322,0.000415357732,412.011322,0.6261008382,412.011322,0.7695454359,412.011322,0.7733312845,412.011322,1.21803534,412.011322,1.15384829,412.011322,1.18441999,412.011322,1.473107815,412.011322,1.745894194,412.011322,1.553701162,
411.009613,0.0002936461242,411.009613,0.6224376559,411.009613,0.7666237354,411.009613,0.7702624798,411.009613,1.21092689,411.009613,1.149637818,411.009613,1.179816961,411.009613,1.462037563,411.009613,1.737495303,411.009613,1.542929888,
410.0078735,0.0007171412581,410.0078735,0.6209622025,410.0078735,0.7657456994,410.0078735,0.7692233324,410.0078735,1.20940876,410.0078735,1.145415187,410.0078735,1.176096439,410.0078735,1.459417224,410.0078735,1.724409461,410.0078735,1.536728859,
409.0058594,0.000688776141,409.0058594,0.6205747724,409.0058594,0.7640696168,409.0058594,0.7664648294,409.0058594,1.204925537,409.0058594,1.140752792,409.0058594,1.173198223,409.0058594,1.450375319,409.0058594,1.725182176,409.0058594,1.537508607,
408.0036926,0.0006986544468,408.0036926,0.6185437441,408.0036926,0.7624884844,408.0036926,0.7659128308,408.0036926,1.201296568,408.0036926,1.139074445,408.0036926,1.167536616,408.0036926,1.449202895,408.0036926,1.717517376,408.0036926,1.529360056,
407.0014038,0.0007876213058,407.0014038,0.6174797416,407.0014038,0.7602412105,407.0014038,0.7635806203,407.0014038,1.196747422,407.0014038,1.133824587,407.0014038,1.165142775,407.0014038,1.445627332,407.0014038,1.717144132,407.0014038,1.521816373,
405.9989319,0.0006996397278,405.9989319,0.6167158484,405.9989319,0.7586647868,405.9989319,0.7623106241,405.9989319,1.195216775,405.9989319,1.133284569,405.9989319,1.162072659,405.9989319,1.440099478,405.9989319,1.704266906,405.9989319,1.522864103,
404.9962769,0.0009085635538,404.9962769,0.6150252223,404.9962769,0.7570319772,404.9962769,0.7602764368,404.9962769,1.190618157,404.9962769,1.128272653,404.9962769,1.159446359,404.9962769,1.433628917,404.9962769,1.698687792,404.9962769,1.515418172,
403.9934387,0.0006567833479,403.9934387,0.6126406789,403.9934387,0.7552326322,403.9934387,0.7590090036,403.9934387,1.187336445,403.9934387,1.126600981,403.9934387,1.157427788,403.9934387,1.432574749,403.9934387,1.694809675,403.9934387,1.516968369,
402.990509,0.0005350040738,402.990509,0.6129292846,402.990509,0.7559805512,402.990509,0.7583366036,402.990509,1.185592413,402.990509,1.124660373,402.990509,1.15497005,402.990509,1.427470326,402.990509,1.687353492,402.990509,1.508358359,
401.9873657,0.0009356459486,401.9873657,0.6124753952,401.9873657,0.7543881536,401.9873657,0.7585247755,401.9873657,1.185550928,401.9873657,1.121812463,401.9873657,1.154800177,401.9873657,1.431297898,401.9873657,1.692193151,401.9873657,1.506489873,
400.9840393,0.0005387880956,400.9840393,0.612195611,400.9840393,0.7549509406,400.9840393,0.7580229044,400.9840393,1.184780002,400.9840393,1.123315692,400.9840393,1.152523637,400.9840393,1.430128455,400.9840393,1.686689496,400.9840393,1.505361795,
400.019165,0.0007952975575,400.019165,0.6122546792,400.019165,0.7549623251,400.019165,0.7577856779,400.019165,1.182584643,400.019165,1.122404218,400.019165,1.153041244,400.019165,1.426398039,400.019165,1.688667178,400.019165,1.50338614,
399.0155945,0.0006427580374,399.0155945,0.6114496589,399.0155945,0.7538566589,399.0155945,0.7575932741,399.0155945,1.183442116,399.0155945,1.120666146,399.0155945,1.151356459,399.0155945,1.425181389,399.0155945,1.68104434,399.0155945,1.505846143,
398.0117798,0.0008545594173,398.0117798,0.612138927,398.0117798,0.7552157044,398.0117798,0.7577196956,398.0117798,1.182145953,398.0117798,1.122944236,398.0117798,1.15220499,398.0117798,1.423496962,398.0117798,1.688631892,398.0117798,1.505329132,
397.007843,0.0006655461038,397.007843,0.6124248505,397.007843,0.7546564937,397.007843,0.7571293712,397.007843,1.180994034,397.007843,1.122005105,397.007843,1.152234674,397.007843,1.425870895,397.007843,1.68232286,397.007843,1.501612186,
396.0037537,0.0006141385529,396.0037537,0.6137206554,396.0037537,0.7539470196,396.0037537,0.7587469816,396.0037537,1.182329297,396.0037537,1.121637464,396.0037537,1.152274489,396.0037537,1.426968932,396.0037537,1.68436563,396.0037537,1.505195975,
394.9994812,0.0006752683548,394.9994812,0.6114776134,394.9994812,0.7537751794,394.9994812,0.7560913563,394.9994812,1.181061745,394.9994812,1.119992733,394.9994812,1.14992702,394.9994812,1.425009727,394.9994812,1.684794784,394.9994812,1.504828334,
393.9950562,0.0005520842969,393.9950562,0.6119908094,393.9950562,0.7548463345,393.9950562,0.7570821047,393.9950562,1.182520866,393.9950562,1.122022271,393.9950562,1.151901722,393.9950562,1.426053286,393.9950562,1.684501648,393.9950562,1.504454374,
392.9904785,0.0007430189289,392.9904785,0.6136372685,392.9904785,0.7541680336,392.9904785,0.7585442066,392.9904785,1.184401393,392.9904785,1.122483015,392.9904785,1.15176785,392.9904785,1.427608848,392.9904785,1.689259291,392.9904785,1.504714847,
391.9857178,0.000616938225,391.9857178,0.6099857688,391.9857178,0.7536515594,391.9857178,0.7558043003,391.9857178,1.180527568,391.9857178,1.120911479,391.9857178,1.150371909,391.9857178,1.423036456,391.9857178,1.680415511,391.9857178,1.502058983,
390.9808044,0.0007601591642,390.9808044,0.6113887429,390.9808044,0.7555345893,390.9808044,0.7575129867,390.9808044,1.182079077,390.9808044,1.12004602,390.9808044,1.15309298,390.9808044,1.425297499,390.9808044,1.685375214,390.9808044,1.506483436,
390.0144043,0.0005089833285,390.0144043,0.6125445962,390.0144043,0.7553219795,390.0144043,0.7590981126,390.0144043,1.182881713,390.0144043,1.121639848,390.0144043,1.153150082,390.0144043,1.423436761,390.0144043,1.688071489,390.0144043,1.505173087,
389.0091858,0.0006872205413,389.0091858,0.6124262214,389.0091858,0.7553539872,389.0091858,0.7588896155,389.0091858,1.182572961,389.0091858,1.122255802,389.0091858,1.152490973,389.0091858,1.426520824,389.0091858,1.688422084,389.0091858,1.505193233,
388.0038147,0.0004301011795,388.0038147,0.6120451689,388.0038147,0.7551370859,388.0038147,0.7583901882,388.0038147,1.184045315,388.0038147,1.121184468,388.0038147,1.152531385,388.0038147,1.425511003,388.0038147,1.690063,388.0038147,1.502591252,
386.998291,0.0003728402953,386.998291,0.6110075116,386.998291,0.754562676,386.998291,0.7582494617,386.998291,1.182457089,386.998291,1.122307897,386.998291,1.154602408,386.998291,1.428621531,386.998291,1.686382174,386.998291,1.503049135,
385.9925842,0.0003682804527,385.9925842,0.611998558,385.9925842,0.753932476,385.9925842,0.7584630251,385.9925842,1.183560014,385.9925842,1.121024728,385.9925842,1.152588248,385.9925842,1.426203489,385.9925842,1.681105971,385.9925842,1.504685163,
384.9867554,0.0006380398409,384.9867554,0.6118891239,384.9867554,0.7535437942,384.9867554,0.7582234144,384.9867554,1.182345033,384.9867554,1.122371197,384.9867554,1.153023124,384.9867554,1.425807834,384.9867554,1.680397749,384.9867554,1.505058885,
383.9807129,0.0006702386891,383.9807129,0.609854579,383.9807129,0.7532461286,383.9807129,0.7563350797,383.9807129,1.182337523,383.9807129,1.120790243,383.9807129,1.152369499,383.9807129,1.421481967,383.9807129,1.685255647,383.9807129,1.505235672,
383.0132751,0.0006395434611,383.0132751,0.6107645631,383.0132751,0.7550673485,383.0132751,0.7576985359,383.0132751,1.181028605,383.0132751,1.121587634,383.0132751,1.15178287,383.0132751,1.426022172,383.0132751,1.685930014,383.0132751,1.504028559,
382.006958,0.0005220712628,382.006958,0.6118248105,382.006958,0.7542643547,382.006958,0.7577701211,382.006958,1.182303309,382.006958,1.119992137,382.006958,1.147570133,382.006958,1.424356937,382.006958,1.679711819,382.006958,1.503564358,
381.0004883,0.0004593304766,381.0004883,0.6100517511,381.0004883,0.7526124716,381.0004883,0.7564554811,381.0004883,1.17965138,381.0004883,1.118148923,381.0004883,1.150385261,381.0004883,1.418206453,381.0004883,1.673180819,381.0004883,1.50151968,
379.9938354,0.0007646712475,379.9938354,0.6111186147,379.9938354,0.7529892921,379.9938354,0.7567098141,379.9938354,1.17840457,379.9938354,1.119167686,379.9938354,1.147799969,379.9938354,1.421647549,379.9938354,1.675815105,379.9938354,1.49621892,
378.9870911,0.0008951526834,378.9870911,0.6122070551,378.9870911,0.7511801124,378.9870911,0.7569209337,378.9870911,1.177697539,378.9870911,1.118468642,378.9870911,1.147587657,378.9870911,1.421344399,378.9870911,1.676455379,378.9870911,1.489740968,
378.0188599,0.0004788177612,378.0188599,0.6086643934,378.0188599,0.750297606,378.0188599,0.7531130314,378.0188599,1.173682332,378.0188599,1.115036726,378.0188599,1.145329952,378.0188599,1.417921066,378.0188599,1.673003674,378.0188599,1.49483335,
377.0117798,0.0007101664669,377.0117798,0.6069604158,377.0117798,0.7500514984,377.0117798,0.7521588802,377.0117798,1.172428846,377.0117798,1.111236334,377.0117798,1.143138409,377.0117798,1.411563873,377.0117798,1.664239883,377.0117798,1.490252733,
376.0045471,0.0007508499548,376.0045471,0.6066352725,376.0045471,0.7500247359,376.0045471,0.7519878745,376.0045471,1.172929287,376.0045471,1.111739993,376.0045471,1.142845511,376.0045471,1.408449769,376.0045471,1.666630983,376.0045471,1.487167835,
374.9971619,0.0008206870989,374.9971619,0.606282115,374.9971619,0.7483686805,374.9971619,0.7498124242,374.9971619,1.17154634,374.9971619,1.109127879,374.9971619,1.142173052,374.9971619,1.408169389,374.9971619,1.664592862,374.9971619,1.486996174,
373.9896545,0.0003195503959,373.9896545,0.6055070758,373.9896545,0.7465038896,373.9896545,0.7500973344,373.9896545,1.165964603,373.9896545,1.109508276,373.9896545,1.139108539,373.9896545,1.404767156,373.9896545,1.653276324,373.9896545,1.480157375,
372.9819336,0.0007628560415,372.9819336,0.6075451374,372.9819336,0.7469869852,372.9819336,0.7504339218,372.9819336,1.165694237,372.9819336,1.108388662,372.9819336,1.137868285,372.9819336,1.401458979,372.9819336,1.656269908,372.9819336,1.479850769,
372.0128784,0.0008160707075,372.0128784,0.6060157418,372.0128784,0.7461994886,372.0128784,0.7502162457,372.0128784,1.16490376,372.0128784,1.109674931,372.0128784,1.135841131,372.0128784,1.40117991,372.0128784,1.653428435,372.0128784,1.477262616,
371.0048828,0.0008939335239,371.0048828,0.6056832671,371.0048828,0.7462980747,371.0048828,0.7494466305,371.0048828,1.165495396,371.0048828,1.103341222,371.0048828,1.136845469,371.0048828,1.401739717,371.0048828,1.647946239,371.0048828,1.480169654,
369.9967651,0.000674283132,369.9967651,0.6047337055,369.9967651,0.7450402975,369.9967651,0.7475012541,369.9967651,1.160195827,369.9967651,1.10262239,369.9967651,1.133158445,369.9967651,1.397372007,369.9967651,1.641827822,369.9967651,1.471567988,
368.9884644,0.0007379625458,368.9884644,0.6054750085,368.9884644,0.7443184853,368.9884644,0.7495617867,368.9884644,1.162895679,368.9884644,1.104685068,368.9884644,1.133436203,368.9884644,1.395998836,368.9884644,1.645081878,368.9884644,1.475238681,
368.0187988,0.0006275407504,368.0187988,0.6054156423,368.0187988,0.7440893054,368.0187988,0.7472845316,368.0187988,1.159960866,368.0187988,1.102282166,368.0187988,1.131014824,368.0187988,1.39196527,368.0187988,1.644171596,368.0187988,1.468527675,
367.0102234,0.001057952759,367.0102234,0.6047660708,367.0102234,0.7426682711,367.0102234,0.7476710081,367.0102234,1.158201098,367.0102234,1.100238681,367.0102234,1.130033255,367.0102234,1.392276525,367.0102234,1.642178416,367.0102234,1.46553874,
366.0014648,0.0005862985854,366.0014648,0.6045736074,366.0014648,0.7432683706,366.0014648,0.7470811009,366.0014648,1.158786178,366.0014648,1.101022482,366.0014648,1.131535769,366.0014648,1.393536925,366.0014648,1.640445113,366.0014648,1.469888926,
364.9926147,0.0005490517942,364.9926147,0.6048398614,364.9926147,0.7423114181,364.9926147,0.7469291091,364.9926147,1.158192992,364.9926147,1.099493623,364.9926147,1.130382299,364.9926147,1.394100666,364.9926147,1.642420173,364.9926147,1.468557239,
363.9835815,0.0006127905799,363.9835815,0.6065164208,363.9835815,0.7419988513,363.9835815,0.7493118048,363.9835815,1.15953815,363.9835815,1.101024747,363.9835815,1.131223798,363.9835815,1.391910553,363.9835815,1.636636496,363.9835815,1.465071321,
363.0132141,0.0009172016871,363.0132141,0.6071138382,363.0132141,0.740696907,363.0132141,0.7484727502,363.0132141,1.156844378,363.0132141,1.10048306,363.0132141,1.130660653,363.0132141,1.390910745,363.0132141,1.636595368,363.0132141,1.462940574,
